id,name,text,trans
1010005020010,智代子,いくよー！,来了哦！
0000000000000,あすみ,はーい！,好哒！
1010005020020,智代子,もう一枚いきます！,再来一张！
1010005020030,智代子,どうかな！\n確認してみて……！,怎么样！\n检查一下看看……！
0000000000000,あすみ,ありがとう……！　──当たり前だけど\nお母さんに撮ってもらうのと全然違うなぁ……！,谢谢……！　──虽然是当然的\n但和妈妈拍的完全不同呢……！
1010005020040,智代子,改まって家族に撮られると照れちゃうよね……！,被家人拍的话会很害羞哦……！
0000000000000,あすみ,うん……！,嗯……！
0000000000000,あすみ,書類審査用だしちゃんとアピールしなきゃだけど\nそういうとこ一番恥ずかしいし……！,虽然是用于文件审查的照片，要好好展示自己\n但这种时候最让人害羞了……！
1010005020050,智代子,だよねぇ……,是啊……
1010005020060,智代子,──園田カメラマンはどうでした？,──园田摄影师怎么样？
0000000000000,あすみ,ふふ、ばっちりでした！,呵呵，非常好！
0000000000000,あすみ,でも被写体に問題がない……？　不安……\n大丈夫かな、調子乗りすぎに見えたりとか……！,不过我这个拍摄对象没问题吗……？ 有点不安……\n会不会显得太过得意了……！
1010005020070,智代子,なんで！？　可愛いよ、あすみちゃん！,为什么！？　あすみ酱很可爱啊！
0000000000000,あすみ,うう……！　ありがとうチョコちゃん……！\n元気出てくる……！,呜呜……！　谢谢你，チョコ酱……！\n感觉有精神了……！
1010005020080,智代子,昨日の歌番組、あすみちゃんの好きなユニット出てたよね！\nダンス見入っちゃった！,昨天的歌唱节目，你喜欢的团体有出场哦！\n舞蹈看得入迷了！
1010005020090,智代子,サビの振りとか本当に可愛くて──,副歌的动作真的很可爱──
0000000000000,あすみ,これ？,这个？
1010005020100,智代子,それ！\nすごい、あすみちゃん完コピ！？,就是那个！\n好厉害，あすみ酱完全模仿出来了！？
0000000000000,あすみ,えへへ、好きな曲だから……\nチョコちゃんもやる？,嘿嘿，因为是我喜欢的歌曲……\nチョコ酱也要试试吗？
1010005020110,智代子,やりたいやりたい！\n教えていただけますか、先生……！,想试想试！\n请教教我吧，老师……！
0000000000000,あすみ,カタい生徒さんだなぁ,好正式的学生啊
1010005020111,智代子＆あすみ,ふふっ,呵呵
0000000000000,あすみ,えっとまず足がね────,嗯，首先是脚要这样────
0000000000000,あすみ,まだ書類審査だけなんだけど……！,虽然只是文件审查而已……！
0000000000000,あすみ,──２８３プロ、選考通りました……！,──283事务所，审查通过了……！
1010005020120,智代子,────！！,────！！
1010005020130,智代子,っおめでとうあすみちゃん！！\nすごいよ、すごいっ……！,恭喜你，あすみ酱！！\n好厉害，好厉害……！
0000000000000,あすみ,ありがとう……！\nでもまだ次の課題もあるから、全然すごくは──,谢谢……！\n不过还有下一个课题，所以还不能说很厉害──
1010005020140,智代子,そんなことないよ！　第一関門を突破したんだから！\nお祝いすべきやつだよ！,才不是呢！　你可是突破了第一关！\n这值得庆祝啊！
0000000000000,あすみ,──……！\nそっか、ふふ……！　うん……！,──……！\n是啊，呵呵……！　嗯……！
0000000000000,あすみ,チョコちゃんが言うと、そうなんだなって感じがする……！,チョコ酱这么说，我也觉得是这样呢……！
