id,name,text,trans
0000000000000,記者,ドラマの放送も折り返し地点って感じですね,感觉电视剧的播放已经过半了呢
0000000000000,記者,過去にタイムスリップした主人公とみなさん３人が\nどうやって現代に戻ってくるのか……,过去穿越到现代的主人公和你们三位\n会如何回到现代……
0000000000000,記者,展開が気になって気になって\n仕方ないです！,剧情真是让人非常好奇\n迫不及待想知道！
3002022020010,灯織,ありがとうございます\n詳細を言えないのが心苦しいのですが……,谢谢\n很抱歉不能透露太多细节……
3002022020020,真乃,ぜひドラマを観ながらわくわくしたり\nドキドキしていただけたらうれしいです……っ,希望大家在看电视剧的时候\n能感到兴奋和紧张……我会很高兴的
3002022020030,めぐる,毎週あんなことやこんなことが\nてんこ盛りなので、お見逃しなくお願いします！,每周都有各种精彩内容\n请不要错过哦！
0000000000000,記者,あははっ\nそう言われてしまうと見届けないわけにいきませんね,哈哈\n被你这么一说，我只能继续追下去了
0000000000000,記者,それでは、ここから掲載する写真を見ながら\nお話を聞かせてください,那么，现在请大家一边看照片\n一边谈谈吧
3002022020031,一同,はい,好的
0000000000000,記者,今回、弊誌に掲載させていただくのは\nこちらの１シーンです,这次在我们杂志上刊登的是\n这一幕
0000000000000,記者,それではまず……,那么首先……
0000000000000,記者,────今回の役柄で\n苦労した点などはありますか？,────在这次的角色中\n有没有什么困难的地方？
3002022020040,灯織,そうですね……\n苦労とまではいかないのですが,嗯……\n虽然说不上是困难
3002022020050,灯織,一般職を経験したことがないので\nそういった職種の方々に失礼がないよう気をつけました,但我没有从事过普通职业\n所以特别注意不要冒犯到那些职业的人
3002022020060,真乃,30年前の生活の一部を切り取っているように\nちゃんと、見せられるよう……,为了能真实地展现出30年前的生活片段\n我向父母请教，也读了很多书，然后才去拍摄……嗯
3002022020070,真乃,父や母に聞いたり、本を読んだりしてから\n撮影に臨みました……っ,为了能真实地展现出30年前的生活片段\n我向父母请教，也读了很多书，然后才去拍摄……嗯
3002022020080,めぐる,わたしも……！,我也是……！
3002022020090,めぐる,パソコンとか機械が、わたしたちとは違う時代の物なので\n使ってておかしく見えないように気をつけました！,因为电脑和机械是我们不同时代的产物\n所以我特别注意在使用时不显得奇怪！
0000000000000,記者,みなさん、ありがとうございます,谢谢大家
0000000000000,記者,────次に、撮影時のエピソードなどを\n教えてもらえますか？,────接下来，请分享一下拍摄时的趣事吧
3002022020100,灯織,エピソード……,趣事……
3002022020101,一同,……ふふっ,……呵呵
0000000000000,記者,その感じだと何か面白いことがあったんですね？,看你们这样，肯定发生了什么有趣的事吧？
3002022020110,灯織,はい……\nあっ、すみません！　突然笑ったりなんてして……,是的……\n啊，对不起！突然笑出来……
0000000000000,記者,いえいえ！\n今の笑顔の理由を教えていただいても……？,没关系！\n能告诉我们现在笑的原因吗……？
3002022020120,めぐる,実は、３人とも衣装のメガネをかけて\n帰ろうとしちゃったことがあって,其实，有一次我们三个人都戴着剧中的眼镜\n准备回家
3002022020130,真乃,ちょうど、このシーンを撮影した日だったよね……？,正好是拍摄这一幕的那天吧……？
3002022020131,灯織＆めぐる,そうだったね,是的
