id,name,text,trans
0000000000000,クラスメイト,……樹里ちゃん、今ちょっといい？,……树里，现在方便吗？
2011018020010,樹里,ん？　なんだ？,嗯？怎么了？
0000000000000,クラスメイト,ファンデとチーク、買ったよー！,我买了粉底和腮红哦！
2011018020020,樹里,あ、それ……！,啊，那个……！
0000000000000,クラスメイト,樹里ちゃんが出てる広告のコスメ！\n使ってみたけどすっごくよくって！,是树里你代言的那个化妆品！\n我试了一下，效果超级好！
0000000000000,クラスメイト,サイトに上がってるメイク動画もすごくわかりやすいし、\nなんかいい感じになったよー！,网站上发布的化妆视频也特别易懂，\n感觉自己也变得漂亮了呢！
2011018020030,樹里,……そう言ってもらえて、ちょっと安心したよ,……听你这么说，我稍微放心了
2011018020040,樹里,アタシ、普段あんまりメイクとかしないからさ\nメイク動画撮る時も、あんまり手際よくできなくて……,我平时不太化妆，\n拍化妆视频的时候也不太熟练……
0000000000000,クラスメイト,えーっ、そうなんだ！\n動画じゃわからなかったよー,诶，真的吗！\n视频里完全看不出来呢！
0000000000000,クラスメイト,でもね、私もあんまり慣れてないからさ、\n一緒に学べてる！　って感じがした！,不过我也不是很熟练，\n感觉像是和你一起学习呢！
2011018020050,樹里,そっか……それならよかったよ！\n教えてくれて、ありがとな,这样啊……那就好！\n谢谢你告诉我
2011018020060,樹里,（あ、プロデューサー……）,（啊，制作人……）
2011018020070,樹里,……はい、もしもし\nああ、今学校出ようと思ってたとこ,……喂，你好\n啊，我正准备从学校出来
2011018020080,樹里,……え？\n────今から？,……诶？\n────现在就要？
0000000000000,神主,わざわざご足労いただきまして、すみませんね……,特意麻烦您跑一趟，真是不好意思……
2011018020081,樹里＆プロデューサー,いえ、お邪魔してます,不，打扰了
0000000000000,神主,今回お願いしたいのはですね……\nホームページなどに掲載させてもらう動画と写真になります,这次想拜托您的是……\n用于网站等地方发布的视频和照片
0000000000000,神主,えーっとまぁ……\n例年と同じ形にはなるんですが──,嗯，大概……\n和往年一样的形式──
0000000000000,プロデューサー,拝見しました\nホームページとSNSに載せる用のものですね？,我看过了\n是用于网站和SNS的内容对吧？
0000000000000,神主,ええ、そちらです……！,是的，就是那个……！
0000000000000,プロデューサー,今までは同じ方を起用されていたんですね,之前一直是同一位在负责呢
0000000000000,神主,はい、そうなんです\n今年もお願いしようとしていたんですが────,是的，没错\n今年本来也想继续拜托她的，但是────
0000000000000,神主,芸能界を辞められてしまって……,她退出了演艺圈……
2011018020090,樹里,…………,…………
0000000000000,神主,誰かいないかなーと思って探してたんですけど\nちょっと疎くてね……決めかねていたんです,我在想有没有合适的人选，\n但一直没找到……迟迟无法决定
0000000000000,神主,そしたら、この子がいいんじゃない？　って、\nうちで働いている巫女さんが教えてくれたんですよ,然后，我们这里工作的巫女告诉我，\n这个孩子应该不错
0000000000000,神主,ほら、この動画を見せてくれてね,你看，她给我看了这个视频
2011018020100,樹里,『もっとステキに変わってみよう！』,『让我们一起变得更美丽！』
2011018020110,樹里,──あ、ありがとうございます……！,──啊，谢谢……！
0000000000000,神主,この動画を見た時、なんといいますか……\n笑顔に嘘がないなって、思ったんです,看到这个视频的时候，怎么说呢……\n觉得她的笑容非常真诚
0000000000000,神主,それで……まぁ、突然のお願いになってしまいましたが、\n連絡をさせていただいた次第です,所以……虽然突然提出这样的请求，\n但还是联系了您
0000000000000,プロデューサー,西城の魅力に気付いてくださりありがとうございます……！\nそう言っていただけて私もとても嬉しいです,感谢您发现了西城的魅力……！\n听您这么说，我也非常高兴
0000000000000,プロデューサー,────１点、念のため確認なんですが……\n髪色はこのままで問題ないでしょうか？,────有一点想确认一下……\n她的发色保持这样可以吗？
0000000000000,プロデューサー,彼女のトレードマークなので、\nできればこのままでお願いできればと思うのですが……,这是她的标志，\n如果可以的话，希望能保持原样……
2011018020120,樹里,………………,………………
